Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	stationaryDist[1]	stationaryDist[2]	tree_length
8460	-298.5774	-382.2343	83.65694	0.0127338	0.0214488	0.00612597	0.00980515	0.0227402	0.00267994	0.0265649	0.0141661	0.0086053	0.00534435	0.0073025	0.000715271	0.00704518	0.0154211	0.00111529	0.00950648	0.00394248	0.000815374	0.0151942	0.0120331	0.0137095	0.00238319	0.002628	0.000547498	0.00664375	0.00652392	0.00188166	0.00287861	0.00304864	0.00529226	0.00230909	0.000354348	0.00145298	0.0208188	0.0141388	0.00289891	0.0100949	0.00121419	0.0158725	0.00723447	0.0181501	0.00298969	0.00255362	0.00508667	0.00260737	0.000337826	0.00266093	0.00941972	0.0022814	0.00401778	0.0108458	0.00412147	0.0556622	0.0048335	0.0155918	0.0284109	0.0161307	1.27606	0.7239396	0.0446215	0.219472	0.623049	1.60501	4.55639	22.4107	2.24841	0.5673239	0.0249226	0.0419797	0.0119898	0.0191907	0.0445072	0.00524519	0.0519929	0.0277259	0.0168423	0.01046	0.0142925	0.00139993	0.0137889	0.0301823	0.00218284	0.0186061	0.00771623	0.00159585	0.0297381	0.0235512	0.0268322	0.00466438	0.00514354	0.00107156	0.0130032	0.0127686	0.00368278	0.00563402	0.00596682	0.010358	0.00451937	0.000693531	0.00284379	0.0407466	0.0276725	0.00567375	0.0197578	0.00237641	0.0310657	0.0141593	0.0355234	0.00585144	0.00499795	0.00995566	0.00510315	0.000661194	0.00520799	0.0184363	0.00446516	0.00786361	0.0212274	0.00806656	0.108942	0.00946015	0.0305164	0.0556059	0.0315711	0.36197	0.63803	0.5109328
8496	-311.3037	-394.2792	82.97552	0.0658408	0.0117152	0.0212803	0.0487418	0.0210821	0.0010553	0.0284375	0.0741462	0.000153251	0.0216035	0.0549567	0.00575548	0.0207436	0.126442	0.0163857	0.0202129	0.022403	0.00266328	0.0392578	0.0278632	0.0188605	0.01766	0.00859818	8.19561e-05	0.0247924	0.015296	0.00322962	0.0221636	0.015388	0.0244099	0.00861242	0.0119915	0.0184337	0.0707713	0.0329846	0.0107881	0.0477678	0.0127244	0.0340151	0.00822727	0.032808	0.0139934	0.00653858	0.0114721	0.0703174	0.0147238	0.00700841	0.0235843	0.000277403	0.00494102	0.0285661	0.00560344	0.148666	0.00362466	0.0369792	0.0186935	0.0308505	1.087403	0.9125965	0.0981387	0.322343	0.702432	1.42363	3.10229	10.1897	1.678513	0.8392437	0.0440058	0.00783007	0.0142231	0.0325774	0.0140906	0.000705327	0.0190067	0.0495569	0.000102428	0.014439	0.0367313	0.00384677	0.0138643	0.0845098	0.0109516	0.0135096	0.0149735	0.00178005	0.0262386	0.0186228	0.0126057	0.0118033	0.00574674	5.47768e-05	0.0165704	0.0102233	0.00215857	0.0148134	0.0102848	0.0163148	0.00575626	0.00801472	0.0123205	0.0473012	0.0220458	0.0072104	0.0319264	0.00850457	0.0227346	0.00549884	0.0219278	0.0093527	0.00437017	0.0076676	0.0469979	0.00984091	0.00468419	0.015763	0.000185407	0.00330241	0.0190926	0.00374515	0.0993636	0.00242261	0.0247156	0.0124941	0.0206194	0.456298	0.543702	1.496184
8532	-289.1585	-371.9496	82.79112	0.0457848	0.0135449	0.0219455	0.00870458	0.00681108	0.00148221	0.0231911	0.0596773	0.0181145	0.01145	0.0425898	0.00222844	0.0342616	0.0144003	0.00555063	0.0204803	0.0185508	0.00233279	0.0606544	0.0152864	0.00926066	0.0175735	0.00541446	0.0150809	0.00514777	0.00372533	0.000851853	0.0554957	0.00268218	0.0104574	0.0424531	0.0112093	0.0122338	0.00476901	0.0965203	0.005853	0.0428436	0.010511	0.0118391	0.0014176	0.0072134	0.00230557	0.00552105	0.00430276	0.0475201	0.0160877	0.000783642	0.0158722	0.00124142	0.0201823	0.0278621	0.00272697	0.0653429	0.0187814	0.0111693	0.113828	0.110367	0.7486774	1.251323	0.136258	0.378291	0.738396	1.35429	2.64346	7.33901	1.441224	1.671377	0.0362368	0.0107203	0.017369	0.00688932	0.00539069	0.00117311	0.0183548	0.0472322	0.0143369	0.00906223	0.0337081	0.00176372	0.0271167	0.0113973	0.0043931	0.0162093	0.0146822	0.00184631	0.0480054	0.0120986	0.00732943	0.0139087	0.00428532	0.0119359	0.00407425	0.00294845	0.000674207	0.0439226	0.00212284	0.00827664	0.0335999	0.00887171	0.00968255	0.00377448	0.0763919	0.00463241	0.033909	0.00831902	0.00937017	0.00112197	0.00570911	0.00182476	0.00436968	0.00340546	0.0376102	0.0127327	0.000620221	0.0125622	0.000982535	0.0159735	0.0220517	0.00215828	0.0517163	0.0148647	0.00884007	0.0900899	0.0873513	0.625661	0.374339	1.263489
8568	-294.4275	-377.6405	83.21295	0.0167266	0.00576551	0.0104291	0.0507913	0.00734284	0.0057498	0.00913557	0.0255486	0.0230825	0.00148156	0.0361385	0.00362204	0.0130083	0.00973304	0.00185189	0.0101785	0.00539782	0.000559394	0.0207387	0.000936665	0.00348558	0.00340047	0.00206437	0.00474425	0.00131031	0.00604174	4.39931e-05	6.50113e-05	0.0106272	0.0132131	0.0336548	0.0490519	0.0154728	0.00140156	0.00582573	0.00141941	4.99703e-05	0.00624115	0.00537208	0.0193398	0.0187534	0.0253587	0.0121883	0.00686748	0.00470407	0.00293837	0.0131973	0.00532807	0.00786279	0.0155323	0.00112336	0.0336992	0.00422358	0.00771259	0.00672138	0.063614	0.00899833	0.9136177	1.086382	0.0686803	0.270845	0.665302	1.50308	3.69215	14.5602	1.93659	1.189099	0.0246027	0.00848036	0.0153399	0.0747077	0.0108004	0.00845724	0.0134373	0.0375789	0.0339515	0.00217919	0.0531553	0.00532758	0.0191336	0.0143161	0.00272391	0.0149714	0.00793953	0.000822799	0.0305041	0.00137772	0.00512686	0.00500167	0.00303643	0.00697821	0.00192731	0.00888665	6.47083e-05	9.56236e-05	0.0156313	0.0194348	0.0495021	0.0721492	0.0227586	0.00206152	0.00856892	0.00208777	7.35002e-05	0.00917996	0.00790166	0.0284464	0.027584	0.0372995	0.0179275	0.0101012	0.0069191	0.00432198	0.0194116	0.00783693	0.0115652	0.0228461	0.00165233	0.0495674	0.00621237	0.0113443	0.00988632	0.0935683	0.0132354	0.543191	0.456809	0.6798669
8604	-298.1599	-381.5616	83.40167	0.000436718	0.0586804	0.00555887	0.131765	0.0062424	0.0174831	0.0381888	0.0827516	0.0131786	0.00686141	0.0419678	0.117871	0.0225921	0.0603292	0.0127741	0.0125163	0.0487394	0.0208041	0.0551212	0.00438875	0.00180419	0.0131931	0.0562838	0.00456987	0.000959207	0.0173419	0.0150605	0.0282282	0.0183263	0.00281407	0.00140529	0.0500879	0.0010816	0.0132245	0.0231138	0.0431707	0.00243356	0.0315924	0.0703672	0.187443	0.144213	0.042428	0.00731773	0.0258028	0.0331945	0.0019038	0.0644912	0.0404557	0.00910717	0.032842	0.0323049	0.0312826	0.0105114	0.00808952	0.0193382	0.0883385	0.0370404	1.364011	0.6359887	0.218568	0.476337	0.793442	1.26033	2.09935	4.57524	1.099541	0.4662636	0.00022175	0.0297959	0.0028226	0.0669058	0.00316968	0.00887732	0.019391	0.0420184	0.00669163	0.00348399	0.0213098	0.0598509	0.0114715	0.0306331	0.00648626	0.00635536	0.0247482	0.0105636	0.0279886	0.00222846	0.000916103	0.00669902	0.028579	0.00232042	0.000487052	0.0088056	0.00764718	0.0143333	0.00930546	0.00142889	0.000713559	0.0254329	0.000549197	0.00671493	0.0117364	0.0219206	0.00123568	0.0160415	0.03573	0.0951769	0.0732263	0.0215435	0.00371569	0.0131017	0.016855	0.000966682	0.0327464	0.020542	0.00462431	0.016676	0.0164033	0.0158842	0.00533731	0.00410758	0.00981927	0.0448552	0.0188078	0.317994	0.682006	1.969413
8640	-294.9479	-377.3452	82.3973	0.0131514	0.147526	0.000127261	0.043266	0.00351114	0.0170691	0.0278798	0.121741	0.00924982	0.0282419	0.0157974	0.0512071	0.00337952	0.0189291	0.00693044	0.0199878	0.0543607	0.00692466	0.0469075	0.000519003	0.0165191	0.00513762	0.0244374	0.0036806	0.000527285	0.0109703	0.0215607	0.0470638	0.0439652	0.00638641	0.02422	0.0073815	0.00431407	0.00652776	0.00835555	0.0147826	0.0438141	0.0276237	0.0104886	0.131688	0.161767	0.127215	0.011632	0.000338811	0.0604039	0.00198031	0.0377133	0.0573173	0.00969373	0.0114724	0.00848708	0.0166792	0.0267034	0.00418382	0.00472205	0.143963	0.0285944	0.8826828	1.117317	0.142892	0.387164	0.743756	1.34453	2.58289	6.99831	1.406852	1.26582	0.00726993	0.0815505	7.03483e-05	0.0239168	0.00194091	0.00943554	0.0154116	0.067297	0.00511317	0.0156117	0.00873256	0.0283066	0.00186815	0.0104638	0.00383105	0.011049	0.0300498	0.00382785	0.0259298	0.000286898	0.00913155	0.00284	0.0135087	0.00203459	0.000291476	0.00606424	0.0119184	0.0260162	0.0243033	0.00353032	0.0133885	0.00408039	0.00238476	0.00360846	0.00461883	0.00817162	0.0242198	0.01527	0.00579793	0.0727951	0.0894228	0.0703225	0.00642999	0.00018729	0.0333904	0.00109469	0.0208474	0.0316842	0.00535856	0.00634177	0.00469154	0.00922003	0.0147613	0.00231276	0.00261028	0.0795808	0.0158066	0.558659	0.441341	1.809018
8676	-299.6499	-384.0667	84.41674	0.0242916	0.0870732	0.0256	0.0404552	0.000295592	0.00256836	0.0162642	0.0453356	0.0172477	0.000839576	0.0148961	0.039888	0.0126403	0.0108172	0.00545211	0.0120767	0.0125596	0.00203823	0.0139671	0.00487492	0.007299	0.0362954	0.0127084	0.00302591	0.0013791	0.0140733	0.00461241	0.0137969	0.0111231	0.0141581	0.0417463	0.0212936	0.0161795	0.00935912	0.00949295	0.0026273	0.0156939	0.0211018	0.00442424	0.0365585	0.0912149	0.0172709	0.0263602	0.0141072	0.0143474	0.0119034	0.0252136	0.0449288	0.000646368	0.0149408	0.0116695	0.0262258	0.0094835	0.000183893	0.00991373	0.0804436	0.0141751	1.370301	0.6296992	0.176644	0.429346	0.768144	1.30184	2.32912	5.66111	1.253527	0.4595336	0.0221002	0.079218	0.0232906	0.0368055	0.000268926	0.00233666	0.0147969	0.0412457	0.0156917	0.000763834	0.0135523	0.0362896	0.0115	0.00984133	0.00496026	0.0109872	0.0114266	0.00185435	0.0127071	0.00443514	0.00664053	0.0330211	0.0115619	0.00275293	0.00125469	0.0128037	0.00419631	0.0125523	0.0101197	0.0128809	0.0379802	0.0193726	0.0147199	0.0085148	0.00863656	0.00239028	0.0142781	0.0191981	0.00402512	0.0332605	0.0829861	0.0157128	0.0239821	0.0128345	0.0130531	0.0108296	0.022939	0.0408756	0.000588057	0.0135929	0.0106168	0.0238599	0.00862796	0.000167303	0.00901937	0.0731865	0.0128963	0.31485	0.68515	1.099159
8712	-289.6498	-373.7105	84.06074	0.0106374	0.0232224	0.0016662	0.0396634	0.000206926	0.000396404	0.00886228	0.0389304	0.00887199	0.00485337	0.00991814	0.00251808	0.00777548	0.0184766	0.0020285	0.0183469	0.0115968	0.00245432	0.0184868	0.000742793	0.00118829	0.00828337	0.00607122	0.00679438	0.000434483	0.00373112	0.00326426	0.0198297	0.00042918	0.00749248	0.0205728	0.0279383	0.0148425	0.00118293	0.00388668	0.00856406	0.00202444	0.0139564	0.0111577	0.0179623	0.0108148	0.0201964	0.0321227	0.00875672	0.0108311	0.0130042	0.019051	0.0114613	0.00252368	0.00469318	0.00735316	0.0017943	0.00656409	0.00105296	0.00944264	0.0250126	0.00452272	1.28659	0.71341	0.077713	0.287668	0.677929	1.47508	3.47624	12.8679	1.847248	0.5544968	0.0177746	0.0388037	0.00278415	0.0662759	0.000345765	0.000662374	0.0148085	0.0650511	0.0148247	0.00810977	0.0165728	0.00420761	0.0129925	0.0308737	0.00338954	0.0306569	0.0193777	0.00410107	0.0308906	0.00124118	0.00198559	0.0138412	0.0101447	0.0113531	0.000726003	0.00623455	0.00545445	0.0331345	0.000717143	0.0125196	0.0343762	0.0466837	0.0248011	0.00197662	0.00649449	0.0143102	0.00338275	0.0233205	0.0186441	0.0300142	0.0180711	0.0337473	0.0536756	0.0146321	0.0180984	0.0217295	0.0318335	0.0191513	0.00421697	0.00784211	0.0122868	0.0029982	0.0109683	0.00175945	0.0157783	0.041795	0.00755728	0.356705	0.643295	0.5984591
8748	-299.8244	-383.2106	83.38617	0.00502004	0.00605069	0.00219367	0.0766299	0.000583874	0.00428863	0.000443618	0.0450782	0.0118387	0.0164922	0.016632	0.00203649	0.0106094	0.0391013	0.00446557	0.0380695	0.0418393	0.00497582	0.0409288	2.73215e-05	0.00582727	0.00156367	0.00750658	0.000780158	0.00381454	0.00213226	0.0155022	0.0144325	0.00272172	0.0205177	0.0191833	0.042001	0.00218402	0.00932941	0.0131795	0.0559593	0.00248095	0.00140004	0.00597486	0.0456838	0.0509989	0.0609455	0.00241349	0.00232597	0.0100911	0.0371815	0.0158649	0.0216392	0.00178547	0.00498133	0.00206678	0.00415168	0.0447412	0.00683172	0.0289967	0.0680211	0.00301959	0.8616512	1.138349	0.145821	0.391015	0.746057	1.34038	2.55745	6.85771	1.392178	1.321125	0.0049924	0.00601737	0.00218159	0.076208	0.00058066	0.00426501	0.000441176	0.04483	0.0117735	0.0164014	0.0165404	0.00202527	0.010551	0.038886	0.00444099	0.0378599	0.0416089	0.00494843	0.0407035	2.71711e-05	0.00579519	0.00155506	0.00746525	0.000775863	0.00379354	0.00212052	0.0154169	0.0143531	0.00270674	0.0204048	0.0190777	0.0417698	0.002172	0.00927805	0.013107	0.0556512	0.0024673	0.00139234	0.00594196	0.0454323	0.0507181	0.0606099	0.00240021	0.00231316	0.0100355	0.0369768	0.0157776	0.02152	0.00177564	0.00495391	0.0020554	0.00412883	0.0444949	0.00679411	0.0288371	0.0676466	0.00300296	0.569174	0.430826	1.005536
8784	-302.7952	-385.9845	83.18927	0.005332	0.0257159	0.0024607	0.0173484	0.0089356	0.00364444	0.00030281	0.0172325	0.009167	0.00172787	0.0116442	0.00197009	0.0261073	0.013359	0.00172207	0.0132175	0.0132786	0.00203325	0.0135147	0.00220986	0.00470883	0.00216112	0.0394718	0.00465531	0.00356154	0.000119809	0.00363726	0.00936802	0.00614919	0.00254646	0.00997082	0.0273144	0.00725846	0.00125504	0.00341187	0.0508055	0.000619029	0.00253757	0.00575317	0.0236579	0.0172208	0.0406102	0.0067324	0.00918197	0.00410051	0.00786435	0.00783933	0.00356947	0.00138289	0.000249076	0.000217229	0.0060548	0.00814679	0.0223317	0.00205161	0.00758309	0.00701008	0.8322182	1.167782	0.0794265	0.290744	0.680182	1.47019	3.43946	12.5903	1.831478	1.403216	0.00965885	0.046584	0.00445752	0.0314263	0.0161867	0.00660185	0.000548537	0.0312164	0.0166059	0.00313001	0.0210933	0.00356878	0.047293	0.0241996	0.0031195	0.0239434	0.024054	0.00368321	0.0244818	0.00400313	0.00852997	0.00391484	0.0715026	0.00843302	0.00645168	0.000217033	0.00658885	0.01697	0.0111392	0.00461287	0.018062	0.0494796	0.0131486	0.00227348	0.00618056	0.0920335	0.00112136	0.00459678	0.0104218	0.0428559	0.0311951	0.0735648	0.0121956	0.016633	0.00742802	0.0142461	0.0142008	0.00646604	0.00250509	0.000451197	0.000393508	0.0109682	0.0147578	0.0404536	0.00371646	0.0137367	0.0126987	0.583891	0.416109	0.5520331
8820	-287.4431	-370.6792	83.2361	0.0593388	0.0542003	0.0257737	0.0699111	0.00514898	0.0233995	0.001686	0.0695078	0.0202202	0.0226128	0.0441877	0.0187819	0.00458886	0.00272092	0.00669101	0.00602472	0.00516515	0.00124755	0.014258	0.000145574	0.00519684	0.0403712	0.000498568	0.00148746	0.000693438	0.00182344	0.0418028	0.0190787	0.00464617	0.000583637	0.0148144	0.0754915	0.0134032	0.0148484	0.0189735	0.00912637	0.00632727	0.037236	0.00225589	0.0728953	0.0124509	0.0890458	0.013341	0.0260546	0.0119775	0.0282404	0.0252443	0.00487126	0.00616575	0.00537973	0.00370028	0.025024	0.00970305	0.00295132	0.00838897	0.0676258	0.0121545	0.9053064	1.094694	0.137235	0.379611	0.739199	1.35282	2.63427	7.28678	1.436059	1.209197	0.0498862	0.0455662	0.021668	0.0587743	0.00432875	0.019672	0.00141742	0.0584353	0.0169992	0.0190106	0.0371487	0.01579	0.00385786	0.00228748	0.00562514	0.00506498	0.00434235	0.00104881	0.0119867	0.000122384	0.00436899	0.0339401	0.000419146	0.00125051	0.000582974	0.00153297	0.0351436	0.0160395	0.00390604	0.000490664	0.0124545	0.0634657	0.0112681	0.012483	0.0159511	0.00767255	0.00531934	0.0313043	0.00189653	0.0612831	0.0104675	0.0748609	0.0112158	0.0219041	0.0100695	0.0237417	0.0212229	0.00409527	0.00518355	0.00452274	0.00311083	0.0210377	0.00815736	0.00248117	0.00705261	0.0568531	0.0102183	0.547347	0.452653	1.189484
8856	-290.9361	-374.3397	83.40363	0.0429381	0.0286436	0.0135444	0.00793272	0.0219564	0.00167966	0.000280723	0.0553617	0.0271624	0.0110152	0.0208355	0.00438745	0.0250058	0.00740239	0.0050057	0.00637209	0.0140177	0.0075282	0.013305	0.00801947	0.00333547	0.0167673	0.016669	0.00727876	0.00526065	0.000582851	0.0137061	0.0180546	0.00861283	0.000459509	0.0118024	0.0651695	0.00725901	0.0127783	0.0327581	0.0184141	0.0450286	0.00747251	0.00196011	0.0857095	0.0351363	0.0967093	0.00751676	0.0172333	0.00334953	0.00529892	0.00829649	0.0235354	0.0183433	0.00365554	0.0103914	0.00301078	0.0155845	0.00160898	0.0423114	0.0610375	0.00596593	0.990769	1.009231	0.111269	0.3427	0.715982	1.39668	2.918	8.98721	1.587717	1.018634	0.0404901	0.0270106	0.0127722	0.00748046	0.0207046	0.0015839	0.000264719	0.0522055	0.0256138	0.0103872	0.0196477	0.00413731	0.0235801	0.00698037	0.00472031	0.0060088	0.0132185	0.007099	0.0125465	0.00756227	0.00314531	0.0158114	0.0157187	0.00686379	0.00496073	0.000549621	0.0129247	0.0170252	0.0081218	0.000433311	0.0111295	0.061454	0.00684516	0.0120498	0.0308905	0.0173643	0.0424614	0.00704649	0.00184836	0.080823	0.0331331	0.0911957	0.00708821	0.0162508	0.00315856	0.00499682	0.00782349	0.0221936	0.0172975	0.00344713	0.00979893	0.00283913	0.014696	0.00151725	0.0398992	0.0575576	0.0056258	0.504615	0.495385	1.060459
8892	-300.9857	-384.1329	83.14724	0.0383077	0.0108821	0.000324558	0.0206766	0.0121078	0.0032286	0.00103642	0.0220779	0.00337252	0.00261971	0.0193928	0.000201096	0.00785715	0.0281578	0.000791701	0.0089093	0.0150952	0.00428545	0.00886785	0.00253296	0.0164903	0.00504907	0.00198634	0.00232658	0.0137734	0.00624083	0.0121794	0.00391777	0.000720219	0.00464217	0.0195462	0.0192176	0.00707358	0.000678934	0.0107076	0.00803184	0.0419617	0.0150916	0.00859567	0.0114734	0.0366667	0.0375476	0.0102344	0.0131579	0.00313691	0.00220267	0.0184558	0.012195	0.0041084	0.00377285	0.00227651	0.0108728	0.02447	0.00627801	0.0177145	0.0260666	0.00161062	0.8905417	1.109458	0.0657916	0.265228	0.660967	1.51294	3.77035	15.1995	1.967661	1.245824	0.0588266	0.016711	0.000498402	0.0317517	0.0185932	0.00495795	0.00159156	0.0339035	0.00517896	0.00402292	0.0297803	0.000308809	0.0120657	0.0432401	0.00121576	0.0136814	0.0231807	0.00658088	0.0136178	0.0038897	0.0253231	0.00775353	0.00305029	0.00357277	0.0211509	0.00958364	0.018703	0.00601626	0.00110599	0.00712868	0.0300158	0.0295112	0.0108624	0.0010426	0.0164429	0.012334	0.0644378	0.0231751	0.0131998	0.017619	0.0563067	0.0576594	0.0157163	0.0202057	0.00481714	0.0033825	0.0283413	0.0187271	0.00630901	0.00579373	0.00349589	0.0166966	0.0375769	0.00964073	0.0272031	0.0400287	0.00247332	0.554729	0.445271	0.6511964
8928	-302.1938	-385.9121	83.71835	0.0040409	0.0396975	0.00869347	0.0567653	0.013161	4.3938e-05	0.0219466	0.0955993	0.0212263	0.0293474	0.0518221	0.00395239	0.013354	0.0574975	0.00465445	0.045385	0.00535674	0.0201906	0.0479264	0.00833865	0.00516766	0.004462	0.0285733	0.015842	0.0116826	0.0181841	0.0721015	0.00811397	0.0285247	0.0105678	0.0206561	0.00485229	0.0607948	0.00452165	0.0106956	0.0244281	0.0124832	0.0132528	0.0436054	0.00546063	0.0772075	0.122447	0.00216211	0.0106717	0.108711	0.0312255	0.0203245	0.0745555	0.0401797	0.0181085	0.0341387	0.00389307	0.00405574	0.00865072	0.0156759	0.0208034	0.103904	1.346443	0.6535572	0.186976	0.441416	0.774817	1.29063	2.26544	5.34828	1.212424	0.4853954	0.0024495	0.0240637	0.00526977	0.0344098	0.00797788	2.66342e-05	0.0133035	0.05795	0.0128669	0.0177897	0.0314133	0.00239584	0.00809488	0.0348536	0.00282142	0.0275113	0.00324713	0.0122391	0.0290519	0.00505469	0.00313251	0.00270476	0.0173204	0.00960302	0.00708169	0.0110228	0.0437062	0.00491849	0.017291	0.00640597	0.0125212	0.00294134	0.0368524	0.00274091	0.00648342	0.0148078	0.00756701	0.00803351	0.0264326	0.00331011	0.0468014	0.0742247	0.00131062	0.00646891	0.0658982	0.0189282	0.0123203	0.0451938	0.024356	0.010977	0.0206941	0.00235989	0.00245849	0.00524386	0.00950239	0.0126105	0.0629841	0.326779	0.673221	1.649685
8964	-308.7055	-391.4023	82.69677	0.0631508	0.112366	0.0299291	0.0531846	0.0074523	0.000248824	0.154627	0.0466015	0.0232652	0.0558816	0.0441125	0.00488068	0.0298593	0.0133532	0.00615115	0.0429096	0.0240769	0.00428138	0.0686881	0.00024868	0.00100727	0.0116078	0.0237732	0.00348966	0.0240101	0.0286301	0.0458595	0.0138214	0.0861442	0.0338591	0.0301443	0.000140782	0.0406698	0.00843967	0.0385843	0.0200195	0.0203904	0.0433027	0.027026	0.0789964	0.0845842	0.0727566	0.0968164	0.0279628	0.164113	0.00803718	0.0940965	0.082551	0.0397711	0.0224843	0.0272107	0.0427047	0.000750921	0.0166754	0.060914	0.032296	0.0593208	1.43568	0.56432	0.13729	0.379686	0.739245	1.35273	2.63376	7.28384	1.435768	0.3930681	0.027478	0.0488925	0.0130227	0.0231415	0.00324263	0.000108268	0.0672809	0.0202771	0.0101231	0.024315	0.0191941	0.00212367	0.0129923	0.00581019	0.00267647	0.0186707	0.0104763	0.0018629	0.0298874	0.000108205	0.000438279	0.00505075	0.0103441	0.00151841	0.0104472	0.0124575	0.0199543	0.00601393	0.0374828	0.0147327	0.0131163	6.12568e-05	0.0176961	0.00367225	0.0167887	0.00871083	0.00887221	0.0188418	0.0117595	0.0343727	0.0368041	0.0316576	0.0421265	0.0121671	0.0714083	0.00349712	0.040943	0.0359194	0.0173051	0.00978332	0.0118399	0.0185815	0.000326739	0.00725577	0.0265047	0.0140526	0.0258115	0.28216	0.71784	2.29823
9000	-298.0236	-381.5567	83.53304	0.02668	0.0822758	0.0273277	0.0246149	0.00280083	0.0245094	0.0291692	0.00776899	0.0149364	0.00673055	0.0218295	0.00177289	0.0299854	0.0272531	0.00181848	0.0100172	0.0116125	0.00706632	0.0529577	0.0273323	0.000353689	0.0103612	0.0112656	0.0268249	0.0101387	0.000336138	0.0112103	0.0454497	0.0350071	0.00862708	0.0130878	7.25281e-06	0.0109197	0.00539988	0.0267314	0.0125543	0.00939606	0.0151876	0.0219824	0.0147343	0.0353405	0.0149349	0.0796238	0.00894306	0.102247	0.0286085	0.0424199	0.0834451	0.0431824	0.00148451	0.0765068	0.0441467	0.000103752	0.026266	0.0374415	0.0344888	0.118478	1.313322	0.6866781	0.120052	0.355636	0.724306	1.38063	2.81186	8.32973	1.532784	0.5228559	0.0177194	0.0546431	0.0181496	0.0163479	0.00186016	0.0162778	0.0193726	0.00515974	0.00991995	0.00447006	0.0144979	0.00117745	0.0199147	0.0181	0.00120774	0.00665285	0.00771238	0.00469306	0.0351716	0.0181526	0.000234901	0.00688135	0.00748202	0.0178156	0.00673357	0.000223244	0.00744529	0.0301852	0.0232498	0.00572964	0.00869219	4.81692e-06	0.00725228	0.0035863	0.0177535	0.00833789	0.00624035	0.0100867	0.0145995	0.00978572	0.0234712	0.00991896	0.0528818	0.00593949	0.0679065	0.0190002	0.028173	0.0554196	0.0286794	0.000985929	0.0508116	0.0293198	6.89066e-05	0.0174445	0.0248666	0.0229056	0.0786865	0.343339	0.656661	1.505695
